Tarih,Sicaklik Zone1,Vida Pozisyonu,Sicaklik Zone2,Sicaklik Zone3,Sicaklik Zone4,Sicaklik Zone5,Sicaklik Zone6,Parca Sayisi,Vida_Pres,Kalip_kapama_zamani,itici_Pos,Durum,Oil_Temp,Cycle_t,Enjeksiyon_Zamani,Tutmaya Gecis Basinci,Mengene_meafesi,Tutma_Basinci,motor_devri,mal_alma_zamani,Malalma_Basinci,vida_hiz,Max_enjeksiyon_hizi,max_enjeksiyon_basinci,Operasyon Modu,Kalip_ici_ Sicaklik,Kalip_ici_Basinc
8.05.2023 02:20:27,230.1,43.838,229.8,232.8,230.0,230.3,220.2,76585.0,111.513,4178248.0,79.615,8.0,29.2,17659647.0,3670037.0,150.54,0.0,110.767,55.556,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:28,230.2,48.56,229.8,232.8,230.1,230.3,220.1,76585.0,110.32,4178248.0,79.592,8.0,29.2,18660075.0,3670037.0,150.54,0.0,110.22,51.813,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:29,230.3,53.078,229.8,232.8,230.0,230.2,220.0,76585.0,110.966,4178248.0,79.615,8.0,29.2,19680300.0,3670037.0,150.54,0.0,109.425,49.02,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:30,230.4,57.433,229.8,232.8,230.0,230.2,220.2,76585.0,112.756,4178248.0,79.615,8.0,29.1,20700062.0,3670037.0,150.54,0.0,112.805,48.465,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:31,230.3,61.789,229.7,232.8,230.0,230.3,220.3,76585.0,109.922,4178248.0,79.615,8.0,29.2,21720087.0,3670037.0,150.54,0.0,109.972,49.1,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:32,230.3,66.226,229.7,232.8,229.9,230.2,220.0,76585.0,109.822,4178248.0,79.592,8.0,29.2,22740132.0,3670037.0,150.54,0.0,110.916,50.083,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:33,230.3,70.622,229.7,232.7,229.9,230.2,220.1,76585.0,110.32,4178248.0,79.615,8.0,29.2,23760172.0,3670037.0,150.54,0.0,109.425,50.083,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:34,230.4,74.814,229.8,232.8,230.0,230.3,220.2,76585.0,109.325,4178248.0,79.615,8.0,29.2,24780427.0,3670037.0,150.54,0.0,109.027,49.669,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:35,230.5,79.047,229.8,232.9,230.0,230.3,220.1,76585.0,109.773,4178248.0,79.615,8.0,29.3,25779936.0,3670037.0,150.54,0.0,110.568,47.923,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:36,230.3,83.403,229.9,232.9,230.0,230.3,220.1,76585.0,111.215,4178248.0,79.592,8.0,29.3,26799446.0,3670037.0,150.54,0.0,113.153,48.544,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:37,230.3,88.002,229.8,232.8,230.0,230.3,220.1,76585.0,112.259,4178248.0,79.592,8.0,29.2,27840103.0,3670037.0,150.54,0.0,108.928,50.167,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:38,230.4,92.439,229.8,232.9,230.0,230.3,220.1,76585.0,109.673,4178248.0,79.615,8.0,29.2,28839337.0,3670037.0,150.54,0.0,110.966,51.195,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:39,230.4,96.794,229.9,232.8,230.1,230.4,220.0,76585.0,109.474,4178248.0,79.615,8.0,29.2,29859529.0,3670037.0,150.54,0.0,113.402,51.238,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:40,230.3,101.231,229.7,232.8,229.9,230.2,220.0,76585.0,111.115,4178248.0,79.615,8.0,29.3,30879693.0,3670037.0,150.54,0.0,109.673,51.238,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:41,230.3,105.953,229.6,232.8,230.0,230.2,220.1,76585.0,109.574,4178248.0,79.615,8.0,29.2,31899453.0,3670037.0,150.54,0.0,109.822,53.004,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:42,230.3,110.797,229.7,232.7,229.9,230.2,220.0,76585.0,110.171,4178248.0,79.615,8.0,29.2,32899585.0,3670037.0,150.54,0.0,108.281,56.926,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:43,230.3,116.047,229.8,232.8,230.0,230.3,220.0,76585.0,112.408,4178248.0,79.615,8.0,29.3,33919564.0,3670037.0,150.54,0.0,109.276,64.655,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:45,230.3,121.542,229.8,232.8,230.0,230.3,220.1,76585.0,111.662,4178248.0,79.592,8.0,29.2,34919965.0,3670037.0,150.54,0.0,109.474,67.265,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:46,230.3,128.177,229.8,232.7,229.9,230.2,220.0,76585.0,110.717,4178248.0,79.615,8.0,29.3,35979891.0,3670037.0,150.54,0.0,113.054,73.171,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:47,230.2,135.382,229.8,232.7,230.0,230.2,220.0,76585.0,110.519,4178248.0,79.615,8.0,29.3,36979897.0,3670037.0,150.54,0.0,109.673,77.922,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:48,230.1,143.563,229.7,232.7,230.0,230.1,220.0,76585.0,107.685,4178248.0,79.615,8.0,29.2,37999475.0,3670037.0,150.54,0.0,109.126,88.235,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:49,230.0,152.274,229.8,232.9,230.0,230.3,220.1,76585.0,113.054,4178248.0,79.615,8.0,29.2,39019660.0,3670037.0,150.54,0.0,113.004,91.185,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:50,230.0,163.345,229.8,232.8,230.0,230.3,220.1,76585.0,19.837,4178248.0,79.615,21.0,29.4,40039206.0,3670037.0,150.54,0.0,4.822,0.0,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:51,230.0,163.956,229.8,232.9,230.0,230.3,220.0,76585.0,1.392,4178248.0,79.615,21.0,29.3,41039952.0,3670037.0,150.54,0.0,0.497,0.0,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:52,230.1,164.241,229.8,232.7,229.9,230.2,220.0,76585.0,0.199,4178248.0,79.615,21.0,29.2,42059922.0,3670037.0,150.54,0.0,0.05,0.0,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:53,229.9,164.363,229.8,232.9,230.0,230.3,220.1,76585.0,0.0,4178248.0,79.615,21.0,29.2,43080134.0,3670037.0,150.54,0.0,0.0,0.0,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:54,229.9,164.485,229.8,232.9,230.1,230.3,220.1,76585.0,0.0,4178248.0,79.615,21.0,29.2,44099769.0,3670037.0,150.54,0.0,0.0,0.0,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:55,229.9,164.607,229.8,232.8,230.0,230.3,220.0,76585.0,0.0,4178248.0,79.615,21.0,29.4,45099148.0,3670037.0,150.54,0.0,10.938,0.0,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:56,229.9,164.689,229.8,232.7,229.9,230.2,220.1,76585.0,26.349,4178248.0,79.728,1.0,29.3,46119162.0,3670037.0,150.54,43.157,39.325,0.0,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:57,229.8,164.811,229.9,232.8,230.0,230.3,220.0,76585.0,38.182,4178248.0,79.728,1.0,29.2,47139195.0,3670037.0,150.54,475.992,0.845,0.0,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:58,229.9,164.811,229.8,232.7,230.0,230.2,220.0,76585.0,10.987,4178248.0,79.751,1.0,29.3,48159214.0,3670037.0,150.54,504.404,1.641,0.0,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:20:59,229.9,164.892,229.8,232.7,230.0,230.2,220.0,76585.0,15.859,4178248.0,82.99,5.0,29.3,49179632.0,3670037.0,150.54,504.404,33.21,0.0,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:21:00,229.8,164.892,229.7,232.8,230.0,230.3,220.1,76585.0,11.335,4178248.0,109.672,6.0,29.2,50179713.0,3670037.0,150.54,504.404,2.635,0.0,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:21:01,229.6,164.974,229.7,232.8,230.0,230.3,220.1,76585.0,0.646,4178248.0,109.672,6.0,29.2,51219315.0,3670037.0,150.54,504.404,0.199,0.0,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:21:02,229.7,164.933,229.8,232.8,230.0,230.4,220.2,76585.0,5.817,4178248.0,79.841,0.0,29.2,52239405.0,3670037.0,150.54,504.404,0.0,0.0,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:21:03,229.6,164.974,229.7,232.7,230.0,230.3,220.0,76585.0,0.0,4178248.0,79.819,0.0,29.2,53239245.0,3670037.0,150.54,504.404,0.0,0.0,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:21:04,229.8,164.933,229.8,232.8,230.0,230.4,220.1,76586.0,3.977,0.0,79.819,2.0,29.2,579873.0,3670037.0,150.54,408.108,4.574,0.0,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:21:05,229.8,164.933,229.7,232.8,230.0,230.3,220.1,76586.0,5.767,0.0,79.819,2.0,29.3,1600131.0,3670037.0,150.54,100.53,5.369,0.0,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:21:06,229.7,164.933,229.8,232.8,230.0,230.4,220.2,76586.0,1.989,0.0,79.796,2.0,29.3,2619850.0,3670037.0,150.54,10.012,3.828,0.0,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:21:07,229.6,164.974,229.7,232.8,230.0,230.3,220.1,76586.0,56.676,0.0,79.751,2.0,29.3,3639783.0,3670037.0,150.54,1.372,161.129,0.0,24638307.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:21:08,229.6,164.933,229.8,232.8,230.0,230.3,220.0,76586.0,19.29,0.0,79.615,0.0,29.2,4659892.0,3670037.0,150.54,0.0,50.213,0.0,24218493.0,117.18,0.0,41.107,151.385,3.0,46.350163,4.016718
8.05.2023 02:21:09,229.7,153.373,229.7,232.9,230.0,230.2,220.1,76586.0,41.513,4181458.0,79.615,7.0,29.3,5680084.0,0.0,150.54,0.0,65.575,0.0,24218493.0,117.18,40.703,37.921,73.629,3.0,46.350163,4.016718
8.05.2023 02:21:10,229.7,113.646,229.8,232.9,230.0,230.2,220.1,76586.0,99.283,4181458.0,79.615,7.0,29.2,6700427.0,0.0,150.54,0.0,111.712,0.0,24218493.0,117.18,40.699,41.141,112.855,3.0,46.350163,4.016718
8.05.2023 02:21:11,229.7,73.43,229.9,232.9,230.1,230.3,220.2,76586.0,120.71,4181458.0,79.615,7.0,29.2,7700750.0,0.0,150.54,0.0,134.581,0.0,24218493.0,117.18,40.703,41.141,136.818,3.0,46.350163,4.016718
8.05.2023 02:21:12,229.7,35.779,229.9,232.9,230.0,230.4,220.1,76586.0,148.402,4181458.0,79.615,7.0,29.2,8720650.0,0.0,150.54,0.0,150.54,0.0,24218493.0,117.18,20.351,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:13,229.7,29.348,229.9,232.9,230.1,230.4,220.1,76586.0,44.844,4181458.0,79.592,10.0,29.2,9740391.0,3670035.0,150.341,0.0,50.909,0.0,24218493.0,117.18,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:14,229.7,27.068,229.7,232.8,230.0,230.3,220.0,76586.0,51.357,4181458.0,79.592,10.0,29.3,10760638.0,3670035.0,150.341,0.0,51.257,0.0,24218493.0,117.18,20.352,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:15,229.8,25.888,229.7,232.8,230.0,230.3,220.1,76586.0,51.307,4181458.0,79.615,10.0,29.3,11759778.0,3670035.0,150.341,0.0,51.257,0.0,24218493.0,117.18,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:16,229.7,25.196,229.7,232.8,230.0,230.3,220.1,76586.0,51.257,4181458.0,79.615,10.0,29.2,12820033.0,3670035.0,150.341,0.0,51.158,0.0,24218493.0,117.18,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:17,229.9,24.829,229.9,232.9,230.1,230.3,220.2,76586.0,51.257,4181458.0,79.615,10.0,29.2,13820548.0,3670035.0,150.341,0.0,51.207,0.0,24218493.0,117.18,20.351,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:18,230.1,24.585,229.8,232.9,230.0,230.3,220.2,76586.0,51.257,4181458.0,79.592,10.0,29.2,14840427.0,3670035.0,150.341,0.0,51.158,0.0,24218493.0,117.18,20.352,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:19,230.0,34.517,229.9,233.0,230.2,230.4,220.2,76586.0,107.287,4181458.0,79.592,8.0,29.3,15860603.0,3670035.0,150.341,0.0,114.148,0.0,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:20,230.1,40.297,229.8,232.8,230.0,230.3,220.0,76586.0,112.308,4181458.0,79.592,8.0,29.2,16880434.0,3670035.0,150.341,0.0,110.867,75.567,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:21,230.2,45.263,229.8,232.8,230.0,230.3,220.1,76586.0,111.662,4181458.0,79.592,8.0,29.2,17900661.0,3670035.0,150.341,0.0,113.402,56.075,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:22,230.3,49.985,229.8,232.9,230.1,230.4,220.2,76586.0,110.22,4181458.0,79.592,8.0,29.2,18900172.0,3670035.0,150.341,0.0,111.612,50.59,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:23,230.3,54.421,229.8,232.8,230.0,230.3,220.0,76586.0,110.568,4181458.0,79.592,8.0,29.2,19900218.0,3670035.0,150.341,0.0,110.32,48.232,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:24,230.3,58.655,229.7,232.8,230.0,230.2,220.1,76586.0,112.656,4181458.0,79.615,8.0,29.2,20920022.0,3670035.0,150.341,0.0,108.778,48.27,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:25,230.3,62.766,229.8,232.9,230.1,230.4,220.1,76586.0,113.253,4181458.0,79.592,8.0,29.3,21940068.0,3670035.0,150.341,0.0,108.679,48.27,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:26,230.4,66.673,229.8,232.9,230.0,230.4,220.1,76586.0,112.855,4181458.0,79.615,8.0,29.3,22960053.0,3670035.0,150.341,0.0,109.226,47.244,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:27,230.4,70.499,229.7,232.8,230.0,230.3,220.1,76586.0,111.314,4181458.0,79.615,8.0,29.2,23960521.0,3670035.0,150.341,0.0,110.469,46.44,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:28,230.4,74.326,229.9,232.9,230.1,230.4,220.0,76586.0,109.126,4181458.0,79.615,8.0,29.3,24980563.0,3670035.0,150.341,0.0,113.153,45.662,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:29,230.4,78.233,229.9,232.8,230.0,230.4,220.1,76586.0,110.071,4181458.0,79.615,8.0,29.2,26000824.0,3670035.0,150.341,0.0,112.507,46.584,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:30,230.4,82.304,229.9,232.9,230.0,230.4,220.1,76586.0,110.419,4181458.0,79.592,8.0,29.2,27040196.0,3670035.0,150.341,0.0,109.872,46.584,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:31,230.4,86.496,229.7,232.7,230.0,230.3,220.0,76586.0,112.06,4181458.0,79.615,8.0,29.2,28040615.0,3670035.0,150.341,0.0,110.32,48.701,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:32,230.3,90.933,229.7,232.8,230.0,230.3,220.0,76586.0,110.966,4181458.0,79.615,8.0,29.2,29060659.0,3670035.0,150.341,0.0,109.226,50.167,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:33,230.4,95.37,229.8,232.7,230.0,230.2,220.0,76586.0,109.872,4181458.0,79.615,8.0,29.2,30080484.0,3670035.0,150.341,0.0,112.805,51.458,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:34,230.4,100.01,229.8,232.8,230.0,230.3,220.0,76586.0,110.767,4181458.0,79.592,8.0,29.2,31100841.0,3670035.0,150.341,0.0,111.115,52.356,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:35,230.3,105.098,229.9,232.9,230.0,230.5,220.0,76586.0,110.717,4181458.0,79.615,8.0,29.2,32120713.0,3670035.0,150.341,0.0,109.773,55.453,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:36,230.3,110.512,229.8,232.8,230.0,230.3,220.0,76586.0,108.778,4181458.0,79.615,8.0,29.2,33120006.0,3670035.0,150.341,0.0,111.413,58.939,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:37,230.3,116.088,229.8,232.7,230.0,230.2,220.0,76586.0,110.519,4181458.0,79.615,8.0,29.3,34139971.0,3670035.0,150.341,0.0,112.408,62.37,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:38,230.2,121.949,229.7,232.7,229.9,230.3,220.0,76586.0,113.104,4181458.0,79.615,8.0,29.3,35159862.0,3670035.0,150.341,0.0,109.872,64.935,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:39,230.1,128.055,229.8,232.8,230.0,230.3,220.1,76586.0,108.232,4181458.0,79.615,8.0,29.2,36160113.0,3670035.0,150.341,0.0,108.928,68.027,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:40,230.1,134.364,229.8,232.8,230.0,230.4,220.0,76586.0,109.673,4181458.0,79.615,8.0,29.3,37200187.0,3670035.0,150.341,0.0,110.867,71.259,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:41,230.1,141.406,229.7,232.7,229.9,230.1,220.0,76586.0,108.281,4181458.0,79.615,8.0,29.3,38219970.0,3670035.0,150.341,0.0,110.469,81.081,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:42,230.0,149.384,229.8,232.7,229.9,230.2,220.0,76586.0,110.817,4181458.0,79.615,8.0,29.3,39219977.0,3670035.0,150.341,0.0,111.314,88.235,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:43,230.0,162.084,229.7,232.7,229.9,230.2,220.0,76586.0,107.784,4181458.0,79.615,21.0,29.3,40239745.0,3670035.0,150.341,0.0,10.888,0.0,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:44,230.0,163.834,229.8,232.7,230.0,230.2,220.0,76586.0,3.729,4181458.0,79.615,21.0,29.3,41259746.0,3670035.0,150.341,0.0,0.795,0.0,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:45,230.0,164.16,229.8,232.7,229.9,230.2,220.0,76586.0,0.398,4181458.0,79.615,21.0,29.3,42300034.0,3670035.0,150.341,0.0,0.099,0.0,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:46,229.9,164.322,229.8,232.8,230.0,230.2,220.0,76586.0,0.05,4181458.0,79.615,21.0,29.3,43300087.0,3670035.0,150.341,0.0,0.0,0.0,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:47,229.8,164.485,229.7,232.8,230.0,230.3,220.0,76586.0,0.0,4181458.0,79.615,21.0,29.3,44319770.0,3670035.0,150.341,0.0,0.0,0.0,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:48,229.9,164.607,229.8,232.8,230.0,230.3,220.0,76586.0,0.0,4181458.0,79.615,1.0,29.3,45339890.0,3670035.0,150.341,0.336,0.0,0.0,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:49,229.7,164.689,229.9,232.8,230.0,230.3,220.0,76586.0,35.398,4181458.0,79.728,1.0,29.3,46359890.0,3670035.0,150.341,93.209,37.784,0.0,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:50,229.8,164.77,229.7,232.7,229.9,230.2,220.0,76586.0,38.878,4181458.0,79.728,1.0,29.3,47379962.0,3670035.0,150.341,492.91,7.557,0.0,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:51,229.8,164.811,229.8,232.8,230.0,230.2,220.0,76586.0,7.109,4181458.0,79.751,0.0,29.3,48380524.0,3670035.0,150.341,504.404,0.795,0.0,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:52,229.8,164.852,229.8,232.8,230.0,230.2,220.0,76586.0,19.936,4181458.0,92.571,6.0,29.3,49400593.0,3670035.0,150.341,504.404,20.732,0.0,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:53,229.7,164.892,229.7,232.7,230.0,230.2,220.0,76586.0,7.805,4181458.0,109.672,6.0,29.3,50420505.0,3670035.0,150.341,504.404,1.342,0.0,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:54,229.7,164.892,229.8,232.8,230.0,230.2,220.0,76586.0,0.447,4181458.0,109.694,6.0,29.3,51440370.0,3670035.0,150.341,504.404,0.099,0.0,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:55,229.5,164.974,229.7,232.8,230.0,230.2,220.0,76586.0,0.0,4181458.0,79.819,0.0,29.2,52439648.0,3670035.0,150.341,504.264,0.0,0.0,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:56,229.6,164.974,229.7,232.8,230.0,230.2,219.9,76586.0,0.0,4181458.0,79.796,0.0,29.3,53459689.0,3670035.0,150.341,504.544,0.0,0.0,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:58,229.7,164.974,229.8,232.8,230.0,230.2,220.0,76587.0,10.142,0.0,79.796,2.0,29.2,779662.0,3670035.0,150.341,338.231,7.209,0.0,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:21:59,229.7,164.892,229.8,232.8,230.0,230.2,220.1,76587.0,7.01,0.0,79.819,2.0,29.2,1800060.0,3670035.0,150.341,64.327,5.021,0.0,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:22:00,229.6,164.892,229.8,232.8,230.1,230.2,220.0,76587.0,5.419,0.0,79.796,2.0,29.4,2800164.0,3670035.0,150.341,5.95,3.828,0.0,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:22:01,229.6,164.892,229.8,232.8,230.1,230.2,220.0,76587.0,99.68,0.0,79.728,2.0,29.4,3939863.0,3670035.0,150.341,0.292,79.297,0.0,24218493.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:22:02,229.6,164.892,229.7,232.8,230.0,230.3,220.0,76587.0,12.23,4200168.0,79.615,3.0,29.3,4940531.0,3670035.0,150.341,0.0,51.009,0.0,24780066.0,117.727,0.0,41.141,151.335,3.0,46.350163,4.016718
8.05.2023 02:22:03,229.6,142.505,229.7,232.8,230.1,230.3,220.0,76587.0,27.244,4200168.0,79.615,7.0,29.2,5960543.0,0.0,150.341,0.0,92.77,0.0,24780066.0,117.727,40.71,40.115,96.697,3.0,46.350163,4.016718
8.05.2023 02:22:04,229.6,101.882,229.8,232.8,230.1,230.3,219.9,76587.0,104.95,4200168.0,79.615,7.0,29.2,6980658.0,0.0,150.341,0.0,116.683,0.0,24780066.0,117.727,40.707,41.301,118.523,3.0,46.350163,4.016718
8.05.2023 02:22:05,229.6,61.911,229.8,232.8,230.1,230.2,220.0,76587.0,125.831,4200168.0,79.615,7.0,29.2,8000654.0,0.0,150.341,0.0,143.281,0.0,24780066.0,117.727,40.707,41.301,145.519,3.0,46.350163,4.016718
8.05.2023 02:22:06,229.6,27.028,229.9,232.8,230.2,230.2,220.1,76587.0,151.186,4200168.0,79.592,7.0,29.3,9020649.0,3637934.0,150.341,0.0,68.807,0.0,24780066.0,117.727,20.352,41.301,151.186,3.0,46.350163,4.016718
8.05.2023 02:22:07,229.7,28.167,229.8,232.8,230.2,230.2,220.0,76587.0,52.202,4200168.0,79.592,10.0,29.2,10019789.0,3637934.0,150.341,0.0,51.406,0.0,24780066.0,117.727,0.0,41.301,151.186,3.0,46.350163,4.016718
8.05.2023 02:22:08,229.6,26.295,229.9,232.9,230.2,230.3,220.1,76587.0,51.307,4200168.0,79.615,10.0,29.2,11039990.0,3637934.0,150.341,0.0,51.307,0.0,24780066.0,117.727,0.0,41.301,151.186,3.0,46.350163,4.016718
8.05.2023 02:22:09,229.6,25.318,229.8,232.9,230.2,230.4,220.1,76587.0,51.257,4200168.0,79.615,10.0,29.2,12059996.0,3637934.0,150.341,0.0,51.257,0.0,24780066.0,117.727,0.0,41.301,151.186,3.0,46.350163,4.016718
8.05.2023 02:22:10,229.8,24.748,229.8,232.8,230.1,230.3,220.0,76587.0,51.257,4200168.0,79.615,10.0,29.3,13079792.0,3637934.0,150.341,0.0,51.257,0.0,24780066.0,117.727,0.0,41.301,151.186,3.0,46.350163,4.016718
8.05.2023 02:22:11,230.0,24.382,229.8,232.8,230.1,230.2,220.1,76587.0,51.307,4200168.0,79.592,10.0,29.3,14079804.0,3637934.0,150.341,0.0,51.257,0.0,24780066.0,117.727,0.0,41.301,151.186,3.0,46.350163,4.016718
8.05.2023 02:22:12,230.0,28.859,229.7,232.9,230.0,230.3,220.0,76587.0,51.257,4200168.0,79.615,10.0,29.2,15080418.0,3637934.0,150.341,0.0,95.952,0.0,24780066.0,106.392,0.0,41.301,151.186,3.0,46.350163,4.016718
